property,species,foreground,background,enrichment_quantity,fg_bg_pair,enriched,enrichment_state
Thermogenesis,bonobo,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,bonobo,genes_without_shadow,no_bg,0.3933,genes_without_shadow | no_bg,1,enriched
Thermogenesis,bonobo,genes_without_shadow,all_genes,0.3933,genes_without_shadow | all_genes,1,enriched
Thermogenesis,bonobo,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,borangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Thermogenesis,borangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Thermogenesis,borangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,borangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Thermogenesis,borangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Thermogenesis,borangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Thermogenesis,borangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Thermogenesis,borangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Thermogenesis,borangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Thermogenesis,borangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Thermogenesis,borangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Thermogenesis,borangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,borangutan,genes_without_shadow,no_bg,0.4232,genes_without_shadow | no_bg,1,enriched
Thermogenesis,borangutan,genes_without_shadow,all_genes,0.4232,genes_without_shadow | all_genes,1,enriched
Thermogenesis,borangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,gorilla,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Thermogenesis,gorilla,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Thermogenesis,gorilla,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,gorilla,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Thermogenesis,gorilla,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Thermogenesis,gorilla,no_upstream,genes_with_shadow,0.7095,no_upstream | genes_with_shadow,1,enriched
Thermogenesis,gorilla,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Thermogenesis,gorilla,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Thermogenesis,gorilla,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Thermogenesis,gorilla,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Thermogenesis,gorilla,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Thermogenesis,gorilla,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,gorilla,genes_without_shadow,no_bg,1.472,genes_without_shadow | no_bg,1,enriched
Thermogenesis,gorilla,genes_without_shadow,all_genes,1.472,genes_without_shadow | all_genes,1,enriched
Thermogenesis,gorilla,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,sorangutan,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Thermogenesis,sorangutan,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Thermogenesis,sorangutan,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,sorangutan,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Thermogenesis,sorangutan,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Thermogenesis,sorangutan,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Thermogenesis,sorangutan,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Thermogenesis,sorangutan,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Thermogenesis,sorangutan,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Thermogenesis,sorangutan,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Thermogenesis,sorangutan,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Thermogenesis,sorangutan,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,sorangutan,genes_without_shadow,no_bg,0.3653,genes_without_shadow | no_bg,1,enriched
Thermogenesis,sorangutan,genes_without_shadow,all_genes,0.3653,genes_without_shadow | all_genes,1,enriched
Thermogenesis,sorangutan,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,chimpanzee,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Thermogenesis,chimpanzee,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Thermogenesis,chimpanzee,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,chimpanzee,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Thermogenesis,chimpanzee,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Thermogenesis,chimpanzee,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Thermogenesis,chimpanzee,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Thermogenesis,chimpanzee,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Thermogenesis,chimpanzee,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Thermogenesis,chimpanzee,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Thermogenesis,chimpanzee,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Thermogenesis,chimpanzee,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,chimpanzee,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Thermogenesis,chimpanzee,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
Thermogenesis,chimpanzee,genes_without_shadow,genes_with_shadow,0.0,genes_without_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,human,symmetric_shadow,no_bg,0.0,symmetric_shadow | no_bg,0,not_enriched
Thermogenesis,human,symmetric_shadow,all_genes,0.0,symmetric_shadow | all_genes,0,not_enriched
Thermogenesis,human,symmetric_shadow,genes_with_shadow,0.0,symmetric_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,human,no_upstream,no_bg,0.0,no_upstream | no_bg,0,not_enriched
Thermogenesis,human,no_upstream,all_genes,0.0,no_upstream | all_genes,0,not_enriched
Thermogenesis,human,no_upstream,genes_with_shadow,0.0,no_upstream | genes_with_shadow,0,not_enriched
Thermogenesis,human,no_downstream,no_bg,0.0,no_downstream | no_bg,0,not_enriched
Thermogenesis,human,no_downstream,all_genes,0.0,no_downstream | all_genes,0,not_enriched
Thermogenesis,human,no_downstream,genes_with_shadow,0.0,no_downstream | genes_with_shadow,0,not_enriched
Thermogenesis,human,genes_with_shadow,no_bg,0.0,genes_with_shadow | no_bg,0,not_enriched
Thermogenesis,human,genes_with_shadow,all_genes,0.0,genes_with_shadow | all_genes,0,not_enriched
Thermogenesis,human,genes_with_shadow,genes_with_shadow,0.0,genes_with_shadow | genes_with_shadow,0,not_enriched
Thermogenesis,human,genes_without_shadow,no_bg,0.0,genes_without_shadow | no_bg,0,not_enriched
Thermogenesis,human,genes_without_shadow,all_genes,0.0,genes_without_shadow | all_genes,0,not_enriched
